id	output
[84532,"0x607dc7086de71c105e0e9a697a3fffcd2abbb3b4"]	{"name": "point", "symbol": "point", "decimals": 18}
[84532,"0xdf0a3c9ca41559bb1aa36f0455919baaf223adc6"]	{"name": "xxxx", "symbol": "xnxss", "decimals": 18}
[84532,"0x64c20be62f2a293d2448fa34f290711f2a61908e"]	{"name": "coin vesti", "symbol": "cvti", "decimals": 18}
[84532,"0x1979ab2ce8c487d7cfb24b0f4bba5b1bd0ad4aa3"]	{"name": "coin block", "symbol": "cbk", "decimals": 18}
[84532,"0x6c8be58d43759a977433c6761102c0f88b833c7d"]	{"name": "coin name", "symbol": "cne", "decimals": 18}
[84532,"0xb29364bac40906b6e5957b47a50b2d4ea747ce00"]	{"name": "Saturday Coin", "symbol": "stdc", "decimals": 18}
[84532,"0xeba927456592c560a3a487440da9e5f3fbe432c8"]	{"name": "v1m", "symbol": "v1m", "decimals": 18}
[84532,"0xe0a1dc5ed7cde500316ac30262bc7e1715643b32"]	{"name": "1 month", "symbol": "1mth", "decimals": 18}
[84532,"0x351b8547899cb05bc9a596842caa2fbc8336884b"]	{"name": "alt", "symbol": "alt", "decimals": 18}
[84532,"0x7fb43807c05e968212d76c2a65c1826dd8bcc75b"]	{"name": "test 1m", "symbol": "1mt", "decimals": 18}
[84532,"0x06febbe80b0dcd1cc9a492120b15c00bed199675"]	{"name": "alamak 11", "symbol": "amk11", "decimals": 18}
[84532,"0x0f6d0abf1723d823f76e645abb1653a4591d06ae"]	{"name": "vesti", "symbol": "vsti", "decimals": 18}
[84532,"0xf906af6a414a84486e166348987dd9b8cc4e8fea"]	{"name": "altt", "symbol": "altt", "decimals": 18}
[84532,"0x0d8932541778e6a1a0f20efc13cad5ffcc34a49b"]	{"name": "alomak", "symbol": "amkl", "decimals": 18}
[84532,"0x66d9e5adea4aa6bfc601a661624ac75d57d75c74"]	{"name": "first coin", "symbol": "fsc", "decimals": 18}
[84532,"0x32c902d03a61ffda1729fc986ff0e7368e4fdb24"]	{"name": "beliethvesting", "symbol": "beliethvesting", "decimals": 18}
[84532,"0x7c2a63e1713578d4d704b462c2dee311a59ae304"]	{"name": "TalentProtocolToken", "symbol": "TALENT", "decimals": 18}
[84532,"0xb669707b3784b1284f6b6a398f6b04b1ad78c74e"]	{"name": "TalentProtocolToken", "symbol": "TALENT", "decimals": 18}
[84532,"0x3e62fed35c97145e6b445704b8ce74b2544776a9"]	{"name": "EARNM", "symbol": "EARNM", "decimals": 18}
[84532,"0xd7ef81ade111f94ef581e9ec2c93ae3af37ccd29"]	{"name": "IP Tokens of IPNFT #64", "symbol": "MOLE-deAd", "decimals": 18}
[84532,"0xd9c307bbb3c52ea315056c25d5a1ca9498d0f828"]	{"name": "Rewardable", "symbol": "REWARD", "decimals": 18}
[84532,"0xe4ab69c077896252fafbd49efd26b5d171a32410"]	{"name": "ChainLink Token", "symbol": "LINK", "decimals": 18}
[84532,"0x4abb40eceddf8d4e2a59996ada8e5baea0bff5e0"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0xa6961e7f8832aa9a3495aa28b411f3fc0ca3f6b0"]	{"name": "NABLA Placeholder", "symbol": "NABLAPlaceholder", "decimals": 18}
[84532,"0x8681adfd41bc53a401502defa854fd51f030a78d"]	{"name": "Pett AI", "symbol": "AIP", "decimals": 18}
[84532,"0x50ae9c4206e470f1aca220f1d3c620cbe73f0529"]	{"name": "TestTokenX2", "symbol": "TESTX2", "decimals": 18}
[84532,"0xd7a8ba597ddbec8a4c1291b22163f836671dd9d1"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0xa5a71c88478894077650f27dd7b14fdabe3a03f0"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0xa0e70d2ab609ec1aff5d8ef3c69c081492ebba67"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0x6d62752402e24eca2a1767a7f917a7d2907cda0c"]	{"name": "PIU Token", "symbol": "PIU", "decimals": 18}
[84532,"0x2ab8ef6bd3f4022d7adbfb36303495422990a185"]	{"name": "XO Protocol", "symbol": "XOXO", "decimals": 6}
[84532,"0x081c7202cd746f0d90d7a142ef5775c2a020b877"]	{"name": "Rewardable", "symbol": "REWARD", "decimals": 18}
[84532,"0xdaaa68f07108f79c9264494b7134f3a7979bce35"]	{"name": "USDC Mock", "symbol": "USDCM", "decimals": 6}
[84532,"0xf1380f0da69015a1e2978e17c5ce9524ce9564fc"]	{"name": "TestWeth", "symbol": "TWETH", "decimals": 18}
[84532,"0x1256f6120ac117d2685e978c0730850347660c23"]	{"name": "ShinobiTesting", "symbol": "SHINOBI", "decimals": 18}
[84532,"0xeba8faf94d7dfa462b6b1cee55a83818a256cda4"]	{"name": "TEST", "symbol": "TEST", "decimals": 18}
[84532,"0xc149145ef68f0a33c00a22206b6f602d6f474c0e"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0x0b420076b8e3c9778179baaeb6c69a95904ad6fe"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0x38128245057502bb7bf71372fd13e30101e3944c"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0x7a2aaf1b3fbf1dab38c00a42f19d25f528e4957d"]	{"name": "Lighthouse Token", "symbol": "HOUSE", "decimals": 18}
[84532,"0xbf9784d10be8e38eadf40a3199ebfc044b31c46f"]	{"name": "Lighthouse Token", "symbol": "HOUSE", "decimals": 18}
[84532,"0xde15faaa0fd47f4de823a3079ce02483970bd8be"]	{"name": "Lighthouse Token", "symbol": "HOUSE", "decimals": 18}
[84532,"0xf06831e35814b71350af6b242fb53335e35e47d1"]	{"name": "Lighthouse Token", "symbol": "HOUSE", "decimals": 18}
[84532,"0x5adb946298f365bb1aa61937242d23ea7bbb86d2"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0xe4164d44027d6d4f86f608e9854ef381a02ec398"]	{"name": "Scout Token", "symbol": "$SCOUT", "decimals": 18}
[84532,"0x4a570a87d4d8ff704432438ba4b304046afa4ec5"]	{"name": "AMPLE", "symbol": "AMPD", "decimals": 18}
[84532,"0xbbf1d295d7112efb3dbcbbf585da8fc503d793d7"]	{"name": "FUSDC", "symbol": "FUSDC", "decimals": 18}
[84532,"0x7f54613f339d15424e9ade87967bae40b23fa7f6"]	{"name": "Sapien Token", "symbol": "SAPIEN", "decimals": 18}
[81457,"0xb9e50546db9acab0e2356b662be010a24c2d47cd"]	{"name": "Thruster LP", "symbol": "T-LP", "decimals": 18}
