id	output
[11155111,"0xC9E054fceD09cDEAf0D7AA655780e3dd2977DcB4"]	{"name": "IP Tokens of IPNFT #79", "symbol": "sesymbol", "decimals": 18}
[11155111,"0xaA8E23Fb1079EA71e0a56F48a2aA51851D8433D0"]	{"name": "USDT", "symbol": "USDT", "decimals": 6}
[11155111,"0xf478F8dEDebe67cC095693A9d6778dEb3fb67FFe"]	{"name": "NUMA", "symbol": "NUMA", "decimals": 18}
[11155111,"0xc594bddEed88d8A99ba079aC68a712f66E3d1400"]	{"name": "Griffin Token: Sablier", "symbol": "SABLIER", "decimals": 18}
[11155111,"0xef555F90c1E19AB51b6d8385Db03D130b3c01cE1"]	{"name": "USDC Stablecoin", "symbol": "USDC", "decimals": 6}
[11155111,"0x957710e2699dbc4C0170261BcD685Ef136fb4C3F"]	{"name": "KennyG is a G", "symbol": "KG", "decimals": 18}
[11155111,"0xcA37ACba3326D41F7295E344aF8CCAC1a95d433d"]	{"name": "CARO Roasted Coffee", "symbol": "CAROCO", "decimals": 18}
[11155111,"0x1521c67fDFDb670fa21407ebDbBda5F41591646c"]	{"name": "LstTokenMock", "symbol": "lstETH", "decimals": 18}
[11155111,"0x3DcBc355c5B5FdF45D2d2ccc8890d76C5b30394A"]	{"name": "Morph", "symbol": "Morph", "decimals": 18}
[11155111,"0x4A20aEC6D9E1631984E474dDD7B0cc9752CDe0A9"]	{"name": "MyToken", "symbol": "MTK", "decimals": 18}
[11155111,"0xDABA2588db25A47E6209632b3Bd85646a8e93C54"]	{"name": "Centuriones", "symbol": "CENT$", "decimals": 18}
[11155111,"0xF3E48A67014A19B090DF617112EF7e573112595b"]	{"name": "token", "symbol": "TOKEN", "decimals": 18}
[11155111,"0x2f8B561F096047A65410b238Ba05Ee67e781e218"]	{"name": "Szela", "symbol": "SZE", "decimals": 18}
[11155111,"0x2E35413a36f569fc462c616A5516F7a58d84b139"]	{"name": "Sablier Vesting Test", "symbol": "SVT", "decimals": 18}
[11155111,"0xb4a94e90a832B694DA215F6687B034aA9f451161"]	{"name": "My NFT", "symbol": "MY-NFT", "decimals": 0}
[10,"0xB45dd3045EB5658De5f48125a6e155526dbDF4cF"]	{"name": "TestToken", "symbol": "TT", "decimals": 18}
[10,"0x4200000000000000000000000000000000000042"]	{"name": "Optimism", "symbol": "OP", "decimals": 18}
[10,"0x94b008aA00579c1307B0EF2c499aD98a8ce58e58"]	{"name": "Tether USD", "symbol": "USDT", "decimals": 6}
[56,"0xed285ef61297AaafDaB77F162207dC2097C27EdD"]	{"name": "USD Social", "symbol": "USDS", "decimals": 18}
[56,"0x3875112CDd18c8ED0971986d9E693F71Aa970c48"]	{"name": "USD Vision", "symbol": "USDV", "decimals": 18}
[56,"0x886640149E31E1430FA74Cc39725431eb82ddFB2"]	{"name": "Forward", "symbol": "$FORWARD", "decimals": 18}
